State,Year,Quarter,District,Transaction_Count,Transaction_Amount
telangana,2018,2,hyderabad district,3156805,6628159911
telangana,2018,2,suryapet district,151331,348270594.8
telangana,2018,2,jogulamba gadwal district,64504,121956513.7
telangana,2018,2,kamareddy district,106971,220088004.1
telangana,2018,2,mulugu district,34133,79124501.44
telangana,2018,2,medchal malkajgiri district,1459884,3122661501
telangana,2018,2,karimnagar district,253264,526580356.2
telangana,2018,2,mancherial district,158011,358913706.5
telangana,2018,2,siddipet district,177205,385342488.4
telangana,2018,2,khammam district,239474,532458838.4
telangana,2018,3,narayanpet district,64340,118885419.6
telangana,2018,3,nalgonda district,336447,645159574.9
telangana,2018,3,jangaon district,146075,200582619.2
telangana,2018,3,bhadradri kothagudem district,269836,597006763.5
telangana,2018,3,warangal rural district,252723,231352138.6
telangana,2018,3,kumuram bheem asifabad district,65966,96999114.93
telangana,2018,3,nizamabad district,236227,500986414.2
telangana,2018,3,adilabad district,82446,147924241.6
telangana,2018,3,rajanna sircilla district,139296,252835234.8
telangana,2018,3,nagarkurnool district,145768,329169979.6
telangana,2018,3,peddapalle district,334825,548785775.8
telangana,2018,3,nirmal district,594160,443226269.9
telangana,2018,3,mahabubabad district,121114,192701061.5
telangana,2018,3,sangareddy district,545979,1010420935
telangana,2018,3,wanaparthy district,100020,216332721.7
telangana,2018,3,vikarabad district,129624,235307091.6
telangana,2018,3,jagtial district,178792,297447637.6
telangana,2018,3,yadadri bhuvanagiri district,229027,405998913.4
telangana,2018,3,medak district,121635,210873693.2
telangana,2018,3,mahbubnagar district,192249,366312876.9
telangana,2018,3,jaya shankar bhalupally district,105682,230411969.5
telangana,2018,3,warangal urban district,952314,1158736730
telangana,2018,3,rangareddy district,3664948,6264254849
telangana,2018,3,hyderabad district,5786941,9503554478
telangana,2018,3,suryapet district,192967,383135272.9
telangana,2018,3,jogulamba gadwal district,84122,156030687.6
telangana,2018,3,kamareddy district,143897,253015072
telangana,2018,3,mulugu district,47313,93679044.1
telangana,2018,3,medchal malkajgiri district,2684484,4630531107
telangana,2018,3,karimnagar district,567417,773038295.6
telangana,2018,3,mancherial district,256904,445471278.9
telangana,2018,3,siddipet district,259391,478439233.5
telangana,2018,3,khammam district,299774,611486713.6
telangana,2018,4,narayanpet district,100907,202257814.5
telangana,2018,4,nalgonda district,520637,1111613193
telangana,2018,4,jangaon district,222293,346124039
telangana,2018,4,bhadradri kothagudem district,362410,918355288.6
telangana,2018,4,warangal rural district,262203,336634711.5
telangana,2018,4,kumuram bheem asifabad district,97325,160813736.6
telangana,2018,4,nizamabad district,370417,926234374.7
telangana,2018,4,adilabad district,118804,247273348
telangana,2018,4,rajanna sircilla district,185776,395621217.1
telangana,2018,4,nagarkurnool district,222915,573964533.5
telangana,2018,4,peddapalle district,390467,777939864.6
telangana,2018,4,nirmal district,202583,388513382.9
telangana,2018,4,mahabubabad district,200557,341056970.8
telangana,2018,4,sangareddy district,868099,1617023610
telangana,2018,4,wanaparthy district,140124,317042568.6
telangana,2018,4,vikarabad district,193959,380435826.3
telangana,2018,4,jagtial district,257697,472342175.4
telangana,2018,4,yadadri bhuvanagiri district,323192,679809155.6
telangana,2018,4,medak district,210913,383629859.5
telangana,2018,4,mahbubnagar district,269148,570068792.9
telangana,2018,4,jaya shankar bhalupally district,158929,360390222.9
telangana,2018,4,warangal urban district,917418,1553820916
telangana,2018,4,rangareddy district,5803319,9396311751
telangana,2018,4,hyderabad district,9360515,14727846732
telangana,2018,4,suryapet district,311173,651181371.5
telangana,2018,4,jogulamba gadwal district,137597,248514480.2
telangana,2018,4,kamareddy district,239765,478682155
telangana,2018,4,mulugu district,64094,148653956.4
telangana,2018,4,medchal malkajgiri district,4598129,7288821271
telangana,2018,4,karimnagar district,597642,1058366452
telangana,2018,4,mancherial district,335091,666703141
telangana,2018,4,siddipet district,414378,824913162.4
telangana,2018,4,khammam district,462678,958128373.8
telangana,2019,1,narayanpet district,174965,309771672.1
telangana,2019,1,nalgonda district,995740,1769178907
telangana,2019,1,jangaon district,459535,666835161.5
telangana,2019,1,bhadradri kothagudem district,584648,1347048006
telangana,2019,1,warangal rural district,543456,652015911.9
telangana,2019,1,kumuram bheem asifabad district,162055,267180135.1
telangana,2019,1,nizamabad district,705541,1347187035
telangana,2019,1,adilabad district,202558,363233268.9
telangana,2019,1,rajanna sircilla district,336361,591748359
telangana,2019,1,nagarkurnool district,394508,919667216.3
telangana,2019,1,peddapalle district,670381,1232197525
telangana,2019,1,nirmal district,316131,513648129.5
telangana,2019,1,mahabubabad district,367401,589964630.4
telangana,2019,1,sangareddy district,1782207,2801488635
telangana,2019,1,wanaparthy district,256316,539178838
telangana,2019,1,vikarabad district,339769,628307802.9
telangana,2019,1,jagtial district,458055,774232192.3
telangana,2019,1,yadadri bhuvanagiri district,650221,1153306717
telangana,2019,1,medak district,424439,604006323.8
telangana,2019,1,mahbubnagar district,505837,949702543.7
telangana,2019,1,jaya shankar bhalupally district,271387,602186464.6
telangana,2019,1,warangal urban district,1953906,2836690648
telangana,2019,1,rangareddy district,12952050,17677048558
telangana,2019,1,hyderabad district,24838664,34892156029
telangana,2019,1,suryapet district,570175,1022801623
telangana,2019,1,jogulamba gadwal district,261453,415838239.1
telangana,2019,1,kamareddy district,494329,728765333.4
telangana,2019,1,mulugu district,117826,286242139.7
telangana,2019,1,medchal malkajgiri district,10127087,13392043971
telangana,2019,1,karimnagar district,1088155,1693944274
telangana,2019,1,mancherial district,589535,1094451064
telangana,2019,1,siddipet district,841516,1380114924
telangana,2019,1,khammam district,854495,1481079756
telangana,2019,2,narayanpet district,178965,419237051.8
telangana,2019,2,nalgonda district,982589,2323581177
telangana,2019,2,jangaon district,451178,880333999.4
telangana,2019,2,bhadradri kothagudem district,658827,1800936282
telangana,2019,2,warangal rural district,525201,894990099.4
telangana,2019,2,kumuram bheem asifabad district,146390,319016878.8
telangana,2019,2,nizamabad district,782289,1812827883
telangana,2019,2,adilabad district,187419,451538835.9
telangana,2019,2,rajanna sircilla district,311530,702215438.9
telangana,2019,2,nagarkurnool district,427374,1115389468
telangana,2019,2,peddapalle district,657490,1566326736
telangana,2019,2,nirmal district,237118,604053955.7
telangana,2019,2,mahabubabad district,398457,820743447.2
telangana,2019,2,sangareddy district,1920044,3684548499
telangana,2019,2,wanaparthy district,270228,701368465.8
telangana,2019,2,vikarabad district,349574,741826384.7
telangana,2019,2,jagtial district,424736,1013323553
telangana,2019,2,yadadri bhuvanagiri district,698908,1571831638
telangana,2019,2,medak district,415222,805791072.5
telangana,2019,2,mahbubnagar district,550333,1270311794
telangana,2019,2,jaya shankar bhalupally district,290519,779327294.8
telangana,2019,2,warangal urban district,2185190,3832142348
telangana,2019,2,rangareddy district,16348519,25359412038
telangana,2019,2,hyderabad district,43511186,73949377453
telangana,2019,2,suryapet district,565731,1389837609
telangana,2019,2,jogulamba gadwal district,250255,525141870.7
telangana,2019,2,kamareddy district,454684,967447713.2
telangana,2019,2,mulugu district,129404,357195912.5
telangana,2019,2,medchal malkajgiri district,11891107,17462610963
telangana,2019,2,karimnagar district,1090639,2218679007
telangana,2019,2,mancherial district,571186,1433729477
telangana,2019,2,siddipet district,821209,1837834819
telangana,2019,2,khammam district,926878,2063514016
telangana,2019,3,narayanpet district,247799,507773417.5
telangana,2019,3,nalgonda district,1306394,2779870436
telangana,2019,3,jangaon district,617113,1100060362
telangana,2019,3,bhadradri kothagudem district,950852,2217033880
telangana,2019,3,warangal rural district,777266,1188972513
telangana,2019,3,kumuram bheem asifabad district,201674,415529444.8
telangana,2019,3,nizamabad district,1143733,2214953317
telangana,2019,3,adilabad district,253240,520200887.3
telangana,2019,3,rajanna sircilla district,431892,866012869.2
telangana,2019,3,nagarkurnool district,637843,1468968268
telangana,2019,3,peddapalle district,894357,1872281816
telangana,2019,3,nirmal district,396272,729433727.9
telangana,2019,3,mahabubabad district,571751,1039765449
telangana,2019,3,sangareddy district,2699670,4722370405
telangana,2019,3,wanaparthy district,346164,815418253.3
telangana,2019,3,vikarabad district,481649,915569514.4
telangana,2019,3,jagtial district,575677,1234356051
telangana,2019,3,yadadri bhuvanagiri district,930865,1868628041
telangana,2019,3,medak district,533338,962334534.9
telangana,2019,3,mahbubnagar district,783236,1631760143
telangana,2019,3,jaya shankar bhalupally district,430844,982616709.7
telangana,2019,3,warangal urban district,3280635,5206094338
telangana,2019,3,rangareddy district,23655175,33663962263
telangana,2019,3,hyderabad district,55159072,96365182751
telangana,2019,3,suryapet district,716286,1573223461
telangana,2019,3,jogulamba gadwal district,372312,743159787.5
telangana,2019,3,kamareddy district,617048,1130608368
telangana,2019,3,mulugu district,184715,444083132.2
telangana,2019,3,medchal malkajgiri district,17492750,23256556346
telangana,2019,3,karimnagar district,1604219,2911171015
telangana,2019,3,mancherial district,772975,1753500369
telangana,2019,3,siddipet district,1075629,2226176149
telangana,2019,3,khammam district,1352931,2602393109
telangana,2019,4,narayanpet district,348020,781969185.8
telangana,2019,4,nalgonda district,1934313,4432868129
telangana,2019,4,jangaon district,899519,1768140547
telangana,2019,4,bhadradri kothagudem district,1404330,3333736228
telangana,2019,4,warangal rural district,1122699,1916370720
telangana,2019,4,kumuram bheem asifabad district,315212,636251308.4
telangana,2019,4,nizamabad district,1638281,3627249339
telangana,2019,4,adilabad district,395004,791642341.6
telangana,2019,4,rajanna sircilla district,600689,1301541779
telangana,2019,4,nagarkurnool district,933585,2233923658
telangana,2019,4,peddapalle district,1360978,2960713412
telangana,2019,4,nirmal district,528301,1133229683
telangana,2019,4,mahabubabad district,850549,1675353014
telangana,2019,4,sangareddy district,3687957,6643761917
telangana,2019,4,wanaparthy district,507428,1216946623
telangana,2019,4,vikarabad district,688709,1424370973
telangana,2019,4,jagtial district,853526,1885810564
telangana,2019,4,yadadri bhuvanagiri district,1376210,2917661179
telangana,2019,4,medak district,746346,1468382159
telangana,2019,4,mahbubnagar district,1133602,2409813569
telangana,2019,4,jaya shankar bhalupally district,636364,1456148258
telangana,2019,4,warangal urban district,4698981,7877138784
telangana,2019,4,rangareddy district,31237803,44757331444
telangana,2019,4,hyderabad district,72987282,1.3023E+11
telangana,2019,4,suryapet district,1055324,2378054141
telangana,2019,4,jogulamba gadwal district,521737,1114452481
telangana,2019,4,kamareddy district,896879,1897721265
telangana,2019,4,mulugu district,276728,653079691.2
telangana,2019,4,medchal malkajgiri district,22999944,31417907130
telangana,2019,4,karimnagar district,2289360,4404111001
telangana,2019,4,mancherial district,1219849,2827258423
telangana,2019,4,siddipet district,1508776,3271349293
telangana,2019,4,khammam district,1917973,3902061677
telangana,2020,1,narayanpet district,455130,1067253461
telangana,2020,1,nalgonda district,2636023,6345459439
telangana,2020,1,jangaon district,1358798,2902674910
telangana,2020,1,bhadradri kothagudem district,1849454,4548915939
telangana,2020,1,warangal rural district,1380277,2762397109
telangana,2020,1,kumuram bheem asifabad district,431200,924829748.7
telangana,2020,1,nizamabad district,2202642,4951415940
telangana,2020,1,adilabad district,521578,1199179008
telangana,2020,1,rajanna sircilla district,771444,1821242660
telangana,2020,1,nagarkurnool district,1379087,3566283298
telangana,2020,1,peddapalle district,1794982,3975776398
telangana,2020,1,nirmal district,654090,1616088714
telangana,2020,1,mahabubabad district,1131336,2380623171
telangana,2020,1,sangareddy district,4610027,8691296108
telangana,2020,1,wanaparthy district,705583,1719603963
telangana,2020,1,vikarabad district,966022,2067670439
telangana,2020,1,jagtial district,1100444,2555776131
telangana,2020,1,yadadri bhuvanagiri district,1677327,3614895963
telangana,2020,1,medak district,969091,1971427872
telangana,2020,1,mahbubnagar district,1439754,3050397769
telangana,2020,1,jaya shankar bhalupally district,837146,2203226557
telangana,2020,1,warangal urban district,6200767,12008422912
telangana,2020,1,rangareddy district,31802492,45881228274
telangana,2020,1,hyderabad district,94177232,1.83207E+11
telangana,2020,1,suryapet district,1427044,3295595248
telangana,2020,1,jogulamba gadwal district,692408,1613421876
telangana,2020,1,kamareddy district,1148492,2474184243
telangana,2020,1,mulugu district,436187,1155104120
telangana,2020,1,medchal malkajgiri district,25458101,37404467181
telangana,2020,1,karimnagar district,3037633,6437076499
telangana,2020,1,mancherial district,1708111,4017582989
telangana,2020,1,siddipet district,1912271,4387174573
telangana,2020,1,khammam district,2537352,5525879244
telangana,2020,2,narayanpet district,695607,1503742472
telangana,2020,2,nalgonda district,3786127,8540610043
telangana,2020,2,jangaon district,1759512,3498060215
telangana,2020,2,bhadradri kothagudem district,2391943,5623659101
telangana,2020,2,warangal rural district,2026328,3918025398
telangana,2020,2,kumuram bheem asifabad district,589630,1322968097
telangana,2020,2,nizamabad district,2750473,6638415628
telangana,2020,2,adilabad district,680275,1524883392
telangana,2020,2,rajanna sircilla district,1005107,2223196911
telangana,2020,2,nagarkurnool district,2065489,4460050448
telangana,2020,2,peddapalle district,2293157,4788894395
telangana,2020,2,nirmal district,835049,2145022169
telangana,2020,2,mahabubabad district,1721463,3572106362
telangana,2020,2,sangareddy district,4807036,8780427656
telangana,2020,2,wanaparthy district,1041972,2330763456
telangana,2020,2,vikarabad district,1337076,2336128468
telangana,2020,2,jagtial district,1504160,3565039912
telangana,2020,2,yadadri bhuvanagiri district,2018354,4098335518
telangana,2020,2,medak district,1281978,2500774235
telangana,2020,2,mahbubnagar district,1726832,3401780719
telangana,2020,2,jaya shankar bhalupally district,1118207,2683325971
telangana,2020,2,warangal urban district,6239185,13617334892
telangana,2020,2,rangareddy district,18068048,31273545586
telangana,2020,2,hyderabad district,56374644,1.3082E+11
telangana,2020,2,suryapet district,2070003,5008825032
telangana,2020,2,jogulamba gadwal district,960673,2414251007
telangana,2020,2,kamareddy district,1588473,3530203792
telangana,2020,2,mulugu district,548767,1498496960
telangana,2020,2,medchal malkajgiri district,17860704,29732057895
telangana,2020,2,karimnagar district,3030914,6621194088
telangana,2020,2,mancherial district,2131238,4472790688
telangana,2020,2,siddipet district,2417054,5240899390
telangana,2020,2,khammam district,3329665,7845967967
telangana,2020,3,narayanpet district,783327,1902627905
telangana,2020,3,nalgonda district,5228596,12019426389
telangana,2020,3,jangaon district,2017277,4140321228
telangana,2020,3,bhadradri kothagudem district,3196550,7671316620
telangana,2020,3,warangal rural district,2344202,4962993535
telangana,2020,3,kumuram bheem asifabad district,769865,1675480570
telangana,2020,3,nizamabad district,3738711,8812060817
telangana,2020,3,adilabad district,897345,1988333703
telangana,2020,3,rajanna sircilla district,1341971,3102179679
telangana,2020,3,nagarkurnool district,2457619,5813967119
telangana,2020,3,peddapalle district,3165247,6772933143
telangana,2020,3,nirmal district,1117211,3114725315
telangana,2020,3,mahabubabad district,2057383,4294089772
telangana,2020,3,sangareddy district,6800085,12980683897
telangana,2020,3,wanaparthy district,1234628,3016246623
telangana,2020,3,vikarabad district,1608742,3284049784
telangana,2020,3,jagtial district,2078603,5050134981
telangana,2020,3,yadadri bhuvanagiri district,2675838,5838319417
telangana,2020,3,medak district,1948206,4236040846
telangana,2020,3,mahbubnagar district,2371373,5055802637
telangana,2020,3,jaya shankar bhalupally district,1439193,3673328300
telangana,2020,3,warangal urban district,7847624,17470830635
telangana,2020,3,rangareddy district,29573243,51787722036
telangana,2020,3,hyderabad district,99285803,2.28449E+11
telangana,2020,3,suryapet district,2745417,6451797392
telangana,2020,3,jogulamba gadwal district,1269849,3465592565
telangana,2020,3,kamareddy district,1931489,4253804724
telangana,2020,3,mulugu district,700289,1906993182
telangana,2020,3,medchal malkajgiri district,28698311,48831695002
telangana,2020,3,karimnagar district,4242409,9665080706
telangana,2020,3,mancherial district,3056009,6633824054
telangana,2020,3,siddipet district,3137039,7015923741
telangana,2020,3,khammam district,4612672,10624076063
telangana,2020,4,narayanpet district,1122820,2835819720
telangana,2020,4,nalgonda district,7966177,19282405660
telangana,2020,4,jangaon district,3031598,6561515594
telangana,2020,4,bhadradri kothagudem district,5185352,12782078782
telangana,2020,4,warangal rural district,3301035,7061015636
telangana,2020,4,kumuram bheem asifabad district,1255788,2599620374
telangana,2020,4,nizamabad district,5857682,15245199023
telangana,2020,4,adilabad district,1494484,3501126353
telangana,2020,4,rajanna sircilla district,2158748,5123169526
telangana,2020,4,nagarkurnool district,3613079,9022680673
telangana,2020,4,peddapalle district,5150603,10874763808
telangana,2020,4,nirmal district,1709052,4786165445
telangana,2020,4,mahabubabad district,2985467,6391599551
telangana,2020,4,sangareddy district,11444304,22088541539
telangana,2020,4,wanaparthy district,1878120,4653274169
telangana,2020,4,vikarabad district,2521145,5380594708
telangana,2020,4,jagtial district,3204589,8148634697
telangana,2020,4,yadadri bhuvanagiri district,4445644,10126950083
telangana,2020,4,medak district,2913551,6627122842
telangana,2020,4,mahbubnagar district,3778283,8337765905
telangana,2020,4,jaya shankar bhalupally district,2144371,5358552577
telangana,2020,4,warangal urban district,11918795,25712185991
telangana,2020,4,rangareddy district,53405219,89256130453
telangana,2020,4,hyderabad district,117008707,2.43045E+11
telangana,2020,4,suryapet district,4322234,10332732241
telangana,2020,4,jogulamba gadwal district,1815083,4716814931
telangana,2020,4,kamareddy district,3045875,7470236115
telangana,2020,4,mulugu district,1080109,2751716832
telangana,2020,4,medchal malkajgiri district,49900746,81801106073
telangana,2020,4,karimnagar district,6853847,15369367186
telangana,2020,4,mancherial district,5086014,10978959291
telangana,2020,4,siddipet district,5009319,11662960490
telangana,2020,4,khammam district,7035947,16464448770
telangana,2021,1,narayanpet district,1167125,3310846779
telangana,2021,1,nalgonda district,8018559,19628854223
telangana,2021,1,jangaon district,3112444,6973669289
telangana,2021,1,bhadradri kothagudem district,5386614,13659056643
telangana,2021,1,warangal rural district,3145714,7121440710
telangana,2021,1,kumuram bheem asifabad district,1378555,3157992831
telangana,2021,1,nizamabad district,5831809,14665519256
telangana,2021,1,adilabad district,1676245,4215815167
telangana,2021,1,rajanna sircilla district,2140974,5260861082
telangana,2021,1,nagarkurnool district,3694212,10257144532
telangana,2021,1,peddapalle district,5112755,10786831119
telangana,2021,1,nirmal district,1744066,5096550372
telangana,2021,1,mahabubabad district,2942202,6803110883
telangana,2021,1,sangareddy district,12350347,23546322115
telangana,2021,1,wanaparthy district,1880504,5057446529
telangana,2021,1,vikarabad district,2667959,6288645225
telangana,2021,1,jagtial district,3293619,8495922767
telangana,2021,1,yadadri bhuvanagiri district,4682204,10482121487
telangana,2021,1,medak district,2852487,6251716708
telangana,2021,1,mahbubnagar district,4009637,9130053733
telangana,2021,1,jaya shankar bhalupally district,2105785,5545124764
telangana,2021,1,warangal urban district,13629397,28292658503
telangana,2021,1,rangareddy district,60675056,98883148961
telangana,2021,1,hyderabad district,169703372,3.16572E+11
telangana,2021,1,suryapet district,4438459,11053139674
telangana,2021,1,jogulamba gadwal district,1749281,4982989534
telangana,2021,1,kamareddy district,2897037,7016072957
telangana,2021,1,mulugu district,1158750,3293242509
telangana,2021,1,medchal malkajgiri district,54854446,87516738646
telangana,2021,1,karimnagar district,6934134,15385243677
telangana,2021,1,mancherial district,5080342,11065632623
telangana,2021,1,siddipet district,5117034,11905435424
telangana,2021,1,khammam district,7140986,17657527187
telangana,2021,2,narayanpet district,1654354,4363288457
telangana,2021,2,nalgonda district,10161723,25305904142
telangana,2021,2,jangaon district,4101984,9097534046
telangana,2021,2,bhadradri kothagudem district,6854796,16726841231
telangana,2021,2,warangal rural district,4096643,9608357754
telangana,2021,2,kumuram bheem asifabad district,1750108,3616140632
telangana,2021,2,nizamabad district,7753597,21755545090
telangana,2021,2,adilabad district,2085591,4963034634
telangana,2021,2,rajanna sircilla district,2831321,6928172011
telangana,2021,2,nagarkurnool district,4876420,12210795742
telangana,2021,2,peddapalle district,6670402,14414394127
telangana,2021,2,nirmal district,2400460,7249341788
telangana,2021,2,mahabubabad district,3894628,9057754917
telangana,2021,2,sangareddy district,14851128,28799723417
telangana,2021,2,wanaparthy district,2603925,6670336829
telangana,2021,2,vikarabad district,3556227,7761185954
telangana,2021,2,jagtial district,4428112,12612225821
telangana,2021,2,yadadri bhuvanagiri district,5848194,13244058904
telangana,2021,2,medak district,3415198,7629372344
telangana,2021,2,mahbubnagar district,5064194,11391442175
telangana,2021,2,jaya shankar bhalupally district,2675877,6859770059
telangana,2021,2,warangal urban district,15534189,35324332007
telangana,2021,2,rangareddy district,63155281,1.13987E+11
telangana,2021,2,hyderabad district,212326623,4.24873E+11
telangana,2021,2,suryapet district,6058271,15856636127
telangana,2021,2,jogulamba gadwal district,2339787,6421818499
telangana,2021,2,kamareddy district,3927221,10042472983
telangana,2021,2,mulugu district,1462923,4115582610
telangana,2021,2,medchal malkajgiri district,58755991,1.02864E+11
telangana,2021,2,karimnagar district,8548354,20534233591
telangana,2021,2,mancherial district,6439833,13999260363
telangana,2021,2,siddipet district,6647863,15903147261
telangana,2021,2,khammam district,9096326,23771340185
telangana,2021,3,narayanpet district,1866231,4774940526
telangana,2021,3,nalgonda district,11844124,26760618928
telangana,2021,3,jangaon district,4543161,9323782160
telangana,2021,3,bhadradri kothagudem district,8176066,18135807093
telangana,2021,3,warangal rural district,4443014,9287949664
telangana,2021,3,kumuram bheem asifabad district,2106478,3942987887
telangana,2021,3,nizamabad district,9331288,22809748582
telangana,2021,3,adilabad district,2630821,5478367907
telangana,2021,3,rajanna sircilla district,3381445,7695820233
telangana,2021,3,nagarkurnool district,5674815,13208290734
telangana,2021,3,peddapalle district,7647792,15215632332
telangana,2021,3,nirmal district,2881221,7695725936
telangana,2021,3,mahabubabad district,4261138,8803059151
telangana,2021,3,sangareddy district,18758999,33876669678
telangana,2021,3,wanaparthy district,2940519,7211167470
telangana,2021,3,vikarabad district,4239647,8826445970
telangana,2021,3,jagtial district,5294868,13500491630
telangana,2021,3,yadadri bhuvanagiri district,6990011,14856731507
telangana,2021,3,medak district,3824263,7874530430
telangana,2021,3,mahbubnagar district,6305580,13292231448
telangana,2021,3,jaya shankar bhalupally district,3033601,7101185780
telangana,2021,3,warangal urban district,20050897,41422180517
telangana,2021,3,rangareddy district,87884143,1.47772E+11
telangana,2021,3,hyderabad district,262028284,4.79343E+11
telangana,2021,3,suryapet district,7084587,16323643910
telangana,2021,3,jogulamba gadwal district,2868741,7342093817
telangana,2021,3,kamareddy district,4500228,9913123880
telangana,2021,3,mulugu district,1650210,4101683407
telangana,2021,3,medchal malkajgiri district,79514766,1.30838E+11
telangana,2021,3,karimnagar district,10704240,23540118368
telangana,2021,3,mancherial district,7689749,15494076003
telangana,2021,3,siddipet district,7797337,17131036339
telangana,2021,3,khammam district,10938504,25395360624
telangana,2021,4,narayanpet district,2282965,5838076194
telangana,2021,4,nalgonda district,14645444,33883155724
telangana,2021,4,jangaon district,5473214,11362332498
telangana,2021,4,bhadradri kothagudem district,10121890,22567782620
telangana,2021,4,warangal rural district,5340764,11031577613
telangana,2021,4,kumuram bheem asifabad district,2622817,4842428620
telangana,2021,4,nizamabad district,12113902,31740368651
telangana,2021,4,adilabad district,3432958,7165446341
telangana,2021,4,rajanna sircilla district,4250102,9967799307
telangana,2021,4,nagarkurnool district,6870712,16125729170
telangana,2021,4,peddapalle district,9303742,18789687777
telangana,2021,4,nirmal district,3762262,10108069726
telangana,2021,4,mahabubabad district,5140128,10537179557
telangana,2021,4,sangareddy district,23598968,43773604056
telangana,2021,4,wanaparthy district,3681940,8637954228
telangana,2021,4,vikarabad district,5428281,11135599549
telangana,2021,4,jagtial district,6608911,17110347754
telangana,2021,4,yadadri bhuvanagiri district,8618815,18491066294
telangana,2021,4,medak district,4942024,10748306259
telangana,2021,4,mahbubnagar district,7948433,16922744330
telangana,2021,4,jaya shankar bhalupally district,3598414,7906894768
telangana,2021,4,warangal urban district,24530882,50725020757
telangana,2021,4,rangareddy district,111354739,1.88839E+11
telangana,2021,4,hyderabad district,325636475,5.82079E+11
telangana,2021,4,suryapet district,8746371,20490140341
telangana,2021,4,jogulamba gadwal district,3475042,8363108584
telangana,2021,4,kamareddy district,5852557,14019170119
telangana,2021,4,mulugu district,2002635,4656636196
telangana,2021,4,medchal malkajgiri district,98780634,1.64568E+11
telangana,2021,4,karimnagar district,13040240,29149229156
telangana,2021,4,mancherial district,9454805,18941077302
telangana,2021,4,siddipet district,9904471,21996052789
telangana,2021,4,khammam district,13424236,31245204308
telangana,2022,1,narayanpet district,2758911,7151473315
telangana,2022,1,nalgonda district,17014104,39284842781
telangana,2022,1,jangaon district,6272901,13092572661
telangana,2022,1,bhadradri kothagudem district,11205856,25370868702
telangana,2022,1,warangal rural district,6150545,13344851728
telangana,2022,1,kumuram bheem asifabad district,2974932,5793481590
telangana,2022,1,nizamabad district,13749642,33996713436
telangana,2022,1,adilabad district,4070616,8595611705
telangana,2022,1,rajanna sircilla district,4899037,11337042428
telangana,2022,1,nagarkurnool district,8134709,19698635872
telangana,2022,1,peddapalle district,10330840,20671229116
telangana,2022,1,nirmal district,4497647,12055501322
telangana,2022,1,mahabubabad district,5919451,12694323911
telangana,2022,1,sangareddy district,27250369,50754041230
telangana,2022,1,wanaparthy district,4303823,10471886397
telangana,2022,1,vikarabad district,6463353,13753017142
telangana,2022,1,jagtial district,7599529,19792335843
telangana,2022,1,yadadri bhuvanagiri district,9901695,21558326705
telangana,2022,1,medak district,5651890,11841334267
telangana,2022,1,mahbubnagar district,9243634,19752565211
telangana,2022,1,jaya shankar bhalupally district,4079946,9295064924
telangana,2022,1,warangal urban district,27504554,56954288260
telangana,2022,1,rangareddy district,127675017,2.1661E+11
telangana,2022,1,hyderabad district,372711414,6.61513E+11
telangana,2022,1,suryapet district,10201103,23321415933
telangana,2022,1,jogulamba gadwal district,3961470,10094399208
telangana,2022,1,kamareddy district,6663659,15293088688
telangana,2022,1,mulugu district,2589325,6575024639
telangana,2022,1,medchal malkajgiri district,110893187,1.85168E+11
telangana,2022,1,karimnagar district,14698433,32332888870
telangana,2022,1,mancherial district,10350779,21171437142
telangana,2022,1,siddipet district,11464769,25404779557
telangana,2022,1,khammam district,15266245,35894472742
telangana,2022,2,narayanpet district,3197626,7716014147
telangana,2022,2,nalgonda district,19977314,44558915743
telangana,2022,2,jangaon district,7231360,14919993685
telangana,2022,2,bhadradri kothagudem district,12778081,28087468534
telangana,2022,2,warangal rural district,6842881,14387372671
telangana,2022,2,kumuram bheem asifabad district,3332600,6154185696
telangana,2022,2,nizamabad district,16389018,40970987322
telangana,2022,2,adilabad district,4656805,9736796197
telangana,2022,2,rajanna sircilla district,5764243,12736454286
telangana,2022,2,nagarkurnool district,9122281,20244396068
telangana,2022,2,peddapalle district,11850597,23425044525
telangana,2022,2,nirmal district,5225334,13791958004
telangana,2022,2,mahabubabad district,6638916,13720828409
telangana,2022,2,sangareddy district,32680472,59585382581
telangana,2022,2,wanaparthy district,4966803,11044991789
telangana,2022,2,vikarabad district,7440634,14492482418
telangana,2022,2,jagtial district,8877101,22246967385
telangana,2022,2,yadadri bhuvanagiri district,11567957,24184571829
telangana,2022,2,medak district,6738825,13698209530
telangana,2022,2,mahbubnagar district,10705223,21963911809
telangana,2022,2,jaya shankar bhalupally district,4528732,9634073658
telangana,2022,2,warangal urban district,32791256,66551476649
telangana,2022,2,rangareddy district,161888380,2.67053E+11
telangana,2022,2,hyderabad district,446470234,7.75909E+11
telangana,2022,2,suryapet district,11843388,27017582890
telangana,2022,2,jogulamba gadwal district,4701957,11410519590
telangana,2022,2,kamareddy district,7702879,17239444874
telangana,2022,2,mulugu district,2656701,6165943180
telangana,2022,2,medchal malkajgiri district,134114768,2.21257E+11
telangana,2022,2,karimnagar district,17621343,38465054891
telangana,2022,2,mancherial district,11792212,23483426061
telangana,2022,2,siddipet district,13598517,29087166428
telangana,2022,2,khammam district,17688119,40474391433
telangana,2022,3,narayanpet district,3149412,7372511546
telangana,2022,3,nalgonda district,19442094,40798032881
telangana,2022,3,jangaon district,6580615,13279380725
